Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Education level],[Freq],[Location],[Nature],[Quantile],[Reporting Type],[Sex],[Type of skill],[Units]
4.0,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),600.0,Paraguay,2006.0,28.32718,2006,,,,,Laboratorio Latinoamericano de Evaluacion de la Calidad de la Educacion (LLECE). Students achieving at least proficiency Level 3. Grade 6; UNESCO Institute for Statistics.  Data extracted on 27 April 2023.,,,,PRIMAR,,,C,,G,FEMALE,SKILL_MATH,PERCENT
4.0,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),600.0,Paraguay,2006.0,25.83,2006,,,,,Laboratorio Latinoamericano de Evaluacion de la Calidad de la Educacion (LLECE). Students achieving at least proficiency Level 3. Grade 6; UNESCO Institute for Statistics.  Data extracted on 27 April 2023.,,,,PRIMAR,,,C,,G,BOTHSEX,SKILL_READ,PERCENT
4.0,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),600.0,Paraguay,2006.0,27.34398,2006,,,,,Laboratorio Latinoamericano de Evaluacion de la Calidad de la Educacion (LLECE). Students achieving at least proficiency Level 3. Grade 6; UNESCO Institute for Statistics.  Data extracted on 27 April 2023.,,,,PRIMAR,,,C,,G,FEMALE,SKILL_READ,PERCENT
4.0,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),600.0,Paraguay,2006.0,54.64893,2006,,,,,Laboratorio Latinoamericano de Evaluacion de la Calidad de la Educacion (LLECE). Students achieving at least proficiency Level 2. Grade 3; UNESCO Institute for Statistics.  Data extracted on 27 April 2023.,,,,GRAD23,,,C,,G,FEMALE,SKILL_READ,PERCENT
4.0,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),600.0,Paraguay,2006.0,50.68,2006,,,,,Laboratorio Latinoamericano de Evaluacion de la Calidad de la Educacion (LLECE). Students achieving at least proficiency Level 2. Grade 3; UNESCO Institute for Statistics.  Data extracted on 27 April 2023.,,,,GRAD23,,,C,,G,BOTHSEX,SKILL_READ,PERCENT
4.0,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),600.0,Paraguay,2006.0,46.8789,2006,,,,,Laboratorio Latinoamericano de Evaluacion de la Calidad de la Educacion (LLECE). Students achieving at least proficiency Level 2. Grade 3; UNESCO Institute for Statistics.  Data extracted on 27 April 2023.,,,,GRAD23,,,C,,G,FEMALE,SKILL_MATH,PERCENT
4.0,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),600.0,Paraguay,2006.0,46.21547,2006,,,,,Laboratorio Latinoamericano de Evaluacion de la Calidad de la Educacion (LLECE). Students achieving at least proficiency Level 2. Grade 3; UNESCO Institute for Statistics.  Data extracted on 27 April 2023.,,,,GRAD23,,,C,,G,MALE,SKILL_MATH,PERCENT
4.0,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),600.0,Paraguay,2006.0,24.2457,2006,,,,,Laboratorio Latinoamericano de Evaluacion de la Calidad de la Educacion (LLECE). Students achieving at least proficiency Level 3. Grade 6; UNESCO Institute for Statistics.  Data extracted on 27 April 2023.,,,,PRIMAR,,,C,,G,MALE,SKILL_READ,PERCENT
4.0,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),600.0,Paraguay,2006.0,46.26,2006,,,,,Laboratorio Latinoamericano de Evaluacion de la Calidad de la Educacion (LLECE). Students achieving at least proficiency Level 2. Grade 3; UNESCO Institute for Statistics.  Data extracted on 27 April 2023.,,,,GRAD23,,,C,,G,BOTHSEX,SKILL_MATH,PERCENT
4.0,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),600.0,Paraguay,2006.0,28.65,2006,,,,,Laboratorio Latinoamericano de Evaluacion de la Calidad de la Educacion (LLECE). Students achieving at least proficiency Level 3. Grade 6; UNESCO Institute for Statistics.  Data extracted on 27 April 2023.,,,,PRIMAR,,,C,,G,BOTHSEX,SKILL_MATH,PERCENT
